"Kunde","customname","customform","name","fieldobjectid","fieldparentid","fieldparenttype","elementtype","fieldtype","blocktype","specialtype","fieldrelation","fieldlabel","language"
amnj,form1089,1089,Afvigelsesblanket,1090,"1094",customformelement,field,autonum,"","","",Nummer,DA
amnj,form1089,1089,Afvigelsesblanket,1092,"1094",customformelement,special,"","",created,"",Oprettet,DA
amnj,form1089,1089,Afvigelsesblanket,1093,"1094",customformelement,special,"","",createdby,"",Oprettet af,DA
amnj,form1089,1089,Afvigelsesblanket,1094,"",customform,block,"",layout_fieldset,"","",Info,DA
amnj,form1089,1089,Afvigelsesblanket,1095,"",customform,block,"",layout_fieldset,"","",Oprettelse,DA
amnj,form1089,1089,Afvigelsesblanket,1096,"1095",customformelement,field,relation,"","",form1098,Fejlkode,DA
amnj,form1098,1098,Afvigelser - Fejlkode,1099,"",customform,field,string,"","","",Tekst,DA
amnj,form1089,1089,Afvigelsesblanket,1100,"1095",customformelement,field,relation,"","",department,Primært ansvar,DA
amnj,form1089,1089,Afvigelsesblanket,1101,"1095",customformelement,field,userrelation,"","","",Vælg behandler,DA
amnj,form1089,1089,Afvigelsesblanket,1102,"1095",customformelement,field,text,"","","",Beskrivelse af afvigelsen,DA
amnj,form1089,1089,Afvigelsesblanket,1103,"1095",customformelement,field,text,"","","",Det har jeg gjort,DA
amnj,form1089,1089,Afvigelsesblanket,1104,"1095",customformelement,field,date,"","","",Afvigelsen skete den,DA
amnj,form1089,1089,Afvigelsesblanket,1105,"",customform,special,"","",layout_buttonupload,"",Vedhæft filer,DA
amnj,form1089,1089,Afvigelsesblanket,1106,"",customform,block,"",layout_fieldset,"","",Behandling,DA
amnj,form1089,1089,Afvigelsesblanket,1107,"1106",customformelement,field,text,"","","",Korrigerende handling,DA
amnj,form1089,1089,Afvigelsesblanket,1108,"1106",customformelement,field,date,"","","",Udført dato,DA
amnj,form1089,1089,Afvigelsesblanket,1210,"1094",customformelement,special,"","",responsible,"",Ansvarlig,DA
amnj,form1089,1089,Afvigelsesblanket,1212,"1106",customformelement,special,"","",layout_text,"",Korrigerende/Forebyggende handlinger med ansvarlig og deadline oprettes separat i fanebladet her på afvigelsesblanketten,DA
amnj,form1089,1089,Afvigelsesblanket,1213,"1106",customformelement,field,text,"","","",Bemærkning,DA
amnj,form1220,1220,Forbedringsforslag,1222,"",customform,block,"",layout_fieldset,"","",Info,DA
amnj,form1220,1220,Forbedringsforslag,1223,"",customform,block,"",layout_fieldset,"","",Beskrivelse,DA
amnj,form1220,1220,Forbedringsforslag,1224,"",customform,block,"",layout_fieldset,"","",Beslutning,DA
amnj,form1220,1220,Forbedringsforslag,1225,"",customform,block,"",layout_fieldset,"","",Implementering,DA
amnj,form1220,1220,Forbedringsforslag,1226,"",customform,block,"",layout_fieldset,"","",Opfølgning,DA
amnj,form1220,1220,Forbedringsforslag,1227,"1222",customformelement,field,autonum,"","","",Nummer,DA
amnj,form1220,1220,Forbedringsforslag,1228,"1222",customformelement,special,"","",createdby,"",Oprettet af,DA
amnj,form1220,1220,Forbedringsforslag,1229,"1222",customformelement,special,"","",created,"",Oprettet,DA
amnj,form1220,1220,Forbedringsforslag,1230,"1223",customformelement,field,relation,"","",form1376,Evt. relateret Intern Audit nr.,DA
amnj,form1220,1220,Forbedringsforslag,1231,"1223",customformelement,field,relation,"","",department,Afdeling,DA
amnj,form1220,1220,Forbedringsforslag,1232,"1223",customformelement,field,string,"","","",Overskrift,DA
amnj,form1220,1220,Forbedringsforslag,1233,"1223",customformelement,field,text,"","","",Forslag til forbedring / løsning,DA
amnj,form1220,1220,Forbedringsforslag,1234,"1223",customformelement,field,decimal,"","","",Anslåede omkostninger (DKK),DA
amnj,form1220,1220,Forbedringsforslag,1235,"1223",customformelement,field,decimal,"","","",Faktiske omkostninger (DKK),DA
amnj,form1220,1220,Forbedringsforslag,1236,"1223",customformelement,field,userrelation,"","","",Vælg beslutningstager,DA
amnj,form1220,1220,Forbedringsforslag,1237,"1224",customformelement,field,combo,"","","",Prioritet,DA
amnj,form1220,1220,Forbedringsforslag,1238,"1224",customformelement,field,text,"","","",Beskrivelse af implementering,DA
amnj,form1220,1220,Forbedringsforslag,1239,"1224",customformelement,field,userrelation,"","","",Ansvarlig for implementering,DA
amnj,form1220,1220,Forbedringsforslag,1240,"1224",customformelement,field,date,"","","",Deadline for implementering,DA
amnj,form1220,1220,Forbedringsforslag,1241,"1225",customformelement,field,date,"","","",Implementeret dato,DA
amnj,form1220,1220,Forbedringsforslag,1242,"1225",customformelement,field,text,"","","",Bemærkning,DA
amnj,form1220,1220,Forbedringsforslag,1243,"1226",customformelement,field,date,"","","",Opfølgning foretaget,DA
amnj,form1220,1220,Forbedringsforslag,1244,"1226",customformelement,field,radiobutton,"","","",Konklusion,DA
amnj,form1376,1376,Intern audit,1377,"",customform,block,"",layout_fieldset,"","",Info,DA
amnj,form1376,1376,Intern audit,1378,"",customform,block,"",layout_fieldset,"","",Auditvarsel,DA
amnj,form1376,1376,Intern audit,1379,"",customform,block,"",layout_fieldset,"","",Auditrapport,DA
amnj,form1376,1376,Intern audit,1380,"",customform,block,"",layout_fieldset,"","",Opfølgning,DA
amnj,form1376,1376,Intern audit,1381,"1377",customformelement,field,autonum,"","","",Nummer,DA
amnj,form1376,1376,Intern audit,1382,"1377",customformelement,special,"","",createdby,"",Oprettet af,DA
amnj,form1376,1376,Intern audit,1383,"1377",customformelement,special,"","",created,"",Oprettet,DA
amnj,form1376,1376,Intern audit,1385,"1378",customformelement,field,relation,"","",department,Audit Område,DA
amnj,form1376,1376,Intern audit,1386,"1378",customformelement,field,text,"","","",Evt. referencedokument(er),DA
amnj,form1376,1376,Intern audit,1387,"1378",customformelement,field,date,"","","",Auditdato,DA
amnj,form1376,1376,Intern audit,1390,"1378",customformelement,field,userrelation,"","","",Ledende auditor,DA
amnj,form1376,1376,Intern audit,1391,"1378",customformelement,field,userrelation,"","","",Assisterende auditor,DA
amnj,form1376,1376,Intern audit,1392,"1378",customformelement,field,userrelation_multiple,"","","",Deltagere,DA
amnj,form1376,1376,Intern audit,1393,"1379",customformelement,field,text,"","","",Auditresultat,DA
amnj,form1376,1376,Intern audit,1394,"1379",customformelement,field,text,"","","",Kommentarer og anbefalinger,DA
amnj,form1376,1376,Intern audit,1395,"1379",customformelement,field,userrelation_multiple,"","","",Send info til brugere,DA
amnj,form1376,1376,Intern audit,1396,"1379",customformelement,field,relation_multiple,"","",usergroup,Send info til brugergrupper,DA
amnj,form1376,1376,Intern audit,1397,"1380",customformelement,field,date,"","","",Opfølgning foretaget,DA
amnj,form1376,1376,Intern audit,1398,"1380",customformelement,field,text,"","","",Kommentarer,DA
amnj,form1376,1376,Intern audit,1399,"1380",customformelement,field,radiobutton,"","","",Reel forbedring?,DA
amnj,form1376,1376,Intern audit,1400,"",customform,special,"","",layout_buttonupload,"",Vedhæft filer,DA
amnj,form1401,1401,Korrigerende / forebyggende handling,1402,"",customform,block,"",layout_fieldset,"","",Info,DA
amnj,form1401,1401,Korrigerende / forebyggende handling,1403,"",customform,block,"",layout_fieldset,"","",Beskrivelse af udførelse,DA
amnj,form1401,1401,Korrigerende / forebyggende handling,1404,"",customform,block,"",layout_fieldset,"","",Udførelse,DA
amnj,form1401,1401,Korrigerende / forebyggende handling,1405,"",customform,block,"",layout_fieldset,"","",Verifikation,DA
amnj,form1401,1401,Korrigerende / forebyggende handling,1406,"1402",customformelement,field,radiobutton,"","","",Type,DA
amnj,form1401,1401,Korrigerende / forebyggende handling,1407,"1402",customformelement,special,"","",created,"",Oprettet,DA
amnj,form1401,1401,Korrigerende / forebyggende handling,1408,"1402",customformelement,special,"","",createdby,"",Oprettet af,DA
amnj,form1401,1401,Korrigerende / forebyggende handling,1409,"1402",customformelement,special,"","",responsible,"",Ansvarlig,DA
amnj,form1401,1401,Korrigerende / forebyggende handling,1410,"1402",customformelement,field,autonum,"","","",Nummer,DA
amnj,form1401,1401,Korrigerende / forebyggende handling,1411,"1403",customformelement,field,relation,"","",form1089,Evt. relateret afvigelse,DA
amnj,form1401,1401,Korrigerende / forebyggende handling,1412,"1403",customformelement,field,text,"","","",Følgende udføres,DA
amnj,form1401,1401,Korrigerende / forebyggende handling,1413,"1403",customformelement,field,date,"","","",Dato for udførelse,DA
amnj,form1401,1401,Korrigerende / forebyggende handling,1414,"1403",customformelement,field,userrelation,"","","",Vælg ansvarlig,DA
amnj,form1401,1401,Korrigerende / forebyggende handling,1415,"1404",customformelement,field,text,"","","",Hvad er udført,DA
amnj,form1401,1401,Korrigerende / forebyggende handling,1416,"1404",customformelement,field,date,"","","",Udført dato,DA
amnj,form1401,1401,Korrigerende / forebyggende handling,1417,"1405",customformelement,field,date,"","","",Verificeret dato,DA
amnj,form1401,1401,Korrigerende / forebyggende handling,1418,"1405",customformelement,field,text,"","","",Kommentar,DA
amnj,form876,876,Kundereklamation,1496,"931",customformelement,special,"","",responsible,"",Ansvarlig,DA
amnj,form876,876,Kundereklamation,1498,"",customform,special,"","",layout_text,"",Korrigerende/Forebyggende handlinger med ansvarlig og deadline oprettes separat i fanebladet her øverst på blanketten,DA
amnj,form1401,1401,Korrigerende / forebyggende handling,1539,"1403",customformelement,field,relation,"","",form2198,Evt. relateret reklamation,DA
amnj,form1554,1554,Reklamationer - Fejlkode,1555,"",customform,field,string,"","","",Tekst,DA
amnj,form1556,1556,Reklamation - Stillingtagen,1557,"",customform,field,string,"","","",Tekst,DA
amnj,form1558,1558,Reklamation - Valgt løsning,1559,"",customform,field,string,"","","",Tekst,DA
amnj,form1560,1560,Reklamation - Årsag,1561,"",customform,field,string,"","","",Tekst,DA
amnj,form1562,1562,Reklamation - Opstået hos,1563,"",customform,field,string,"","","",Tekst,DA
amnj,form1089,1089,Afvigelsesblanket,1685,"1095",customformelement,field,relation,"","",form1376,Evt. relateret til Intern Audit nr.,DA
amnj,form1220,1220,Forbedringsforslag,1697,"1222",customformelement,special,"","",responsible,"",Ansvarlig,DA
amnj,form2198,2198,amnj-kundereklamation,2199,"2200",customformelement,field,listselect,"","",company,Kunde navn,DA
amnj,form2198,2198,amnj-kundereklamation,2200,"",customform,block,"",layout_fieldset,"","",Kunde informationer,DA
amnj,form2198,2198,amnj-kundereklamation,2201,"2200",customformelement,field,string,"","","",Gadenavn,DA
amnj,form2198,2198,amnj-kundereklamation,2202,"2200",customformelement,field,string,"","","",Post nr.,DA
amnj,form2198,2198,amnj-kundereklamation,2204,"2200",customformelement,field,string,"","","",By,DA
amnj,form2198,2198,amnj-kundereklamation,2205,"2200",customformelement,field,string,"","","",Tlf. nr.,DA
amnj,form2198,2198,amnj-kundereklamation,2206,"2200",customformelement,field,string,"","","",E-mail,DA
amnj,form2198,2198,amnj-kundereklamation,2207,"",customform,field,autonum,"","","",Reklamations nr.,DA
amnj,form2198,2198,amnj-kundereklamation,2208,"2200",customformelement,field,string,"","","",Kontaktperson,DA
amnj,form2198,2198,amnj-kundereklamation,2209,"",customform,block,"",layout_fieldset,"","",Vareinformation,DA
amnj,form2198,2198,amnj-kundereklamation,2210,"2209",customformelement,field,string,"","","",Vare nr.,DA
amnj,form2198,2198,amnj-kundereklamation,2211,"2209",customformelement,field,string,"","","",Vare navn,DA
amnj,form2198,2198,amnj-kundereklamation,2212,"2209",customformelement,field,string,"","","",Mængde bestilt,DA
amnj,form2198,2198,amnj-kundereklamation,2215,"",customform,block,"",layout_fieldset,"","",Sagsbehandling,DA
amnj,form2216,2216,amnj-fejltype,2217,"",customform,field,string,"","","",Tekst,DA
amnj,form2198,2198,amnj-kundereklamation,2223,"2215",customformelement,field,relation,"","",form2216,Fejltype,DA
amnj,form2198,2198,amnj-kundereklamation,2224,"2215",customformelement,field,text,"","","",Kommentar,DA
amnj,form2198,2198,amnj-kundereklamation,2225,"",customform,block,"",layout_fieldset,"","",Reklamationsbehandling,DA
amnj,form2198,2198,amnj-kundereklamation,2226,"",customform,field,userrelation,"","","",Sendt til behandling hos:,DA
amnj,form2198,2198,amnj-kundereklamation,2227,"2225",customformelement,field,combo,"","","",Årsag til reklamation,DA
amnj,form2198,2198,amnj-kundereklamation,2229,"2225",customformelement,field,combo,"","","",Årsag til fejlens opståen,DA
amnj,form2198,2198,amnj-kundereklamation,2230,"2225",customformelement,field,text,"","","",Fejlretning,DA
amnj,form2198,2198,amnj-kundereklamation,2237,"",customform,special,"","",layout_buttonupload,"",Vedhæft dokumentation,DA
amnj,form2322,2322,Fejlrapport,2820,"",customform,block,"",layout_fieldset,"","",Rapport info.,DA
amnj,form2322,2322,Fejlrapport,2821,"2820",customformelement,field,autonum,"","","",Sags nr.,DA
amnj,form2322,2322,Fejlrapport,3043,"2820",customformelement,special,"","",createdby,"",Oprettet af,DA
amnj,form2322,2322,Fejlrapport,3044,"2820",customformelement,special,"","",created,"",Dato,DA
amnj,form2322,2322,Fejlrapport,3046,"",customform,block,"",layout_fieldset,"","",Fejlbeskrivelse,DA
amnj,form2322,2322,Fejlrapport,3047,"3046",customformelement,field,relation,"","",form3055,Fejltype,DA
amnj,form3055,3055,Fejlrapporttyper,3056,"",customform,field,string,"","","",Tekst,DA
amnj,form3067,3067,amnj-leverandørreklamation,3083,"",customform,field,autonum,"","","",Reklamations nr.,DA
amnj,form3067,3067,amnj-leverandørreklamation,3086,"",customform,block,"",layout_fieldset,"","",Leverandør informationer,DA
amnj,form3067,3067,amnj-leverandørreklamation,3087,"3086",customformelement,field,string,"","","",Leverandørnavn,DA
amnj,form3067,3067,amnj-leverandørreklamation,3088,"3086",customformelement,field,string,"","","",Gadenavn,DA
amnj,form3067,3067,amnj-leverandørreklamation,3089,"3086",customformelement,field,string,"","","",Post nr.,DA
amnj,form3067,3067,amnj-leverandørreklamation,3090,"3086",customformelement,field,string,"","","",By,DA
amnj,form3067,3067,amnj-leverandørreklamation,3091,"3086",customformelement,field,string,"","","",Tlf. nr.,DA
amnj,form3067,3067,amnj-leverandørreklamation,3092,"3086",customformelement,field,string,"","","",E-mail,DA
amnj,form3067,3067,amnj-leverandørreklamation,3093,"3086",customformelement,field,string,"","","",Kontaktperson,DA
amnj,form3067,3067,amnj-leverandørreklamation,3095,"",customform,block,"",layout_fieldset,"","",Vareinformation,DA
amnj,form3067,3067,amnj-leverandørreklamation,3096,"3095",customformelement,field,string,"","","",Vare nr.,DA
amnj,form3067,3067,amnj-leverandørreklamation,3097,"3095",customformelement,field,string,"","","",Vare nr.,DA
amnj,form3067,3067,amnj-leverandørreklamation,3098,"3095",customformelement,field,string,"","","",Mængde bestilt,DA
amnj,form3067,3067,amnj-leverandørreklamation,3099,"",customform,block,"",layout_fieldset,"","",Fejlbeskrivelse,DA
amnj,form3067,3067,amnj-leverandørreklamation,3100,"3099",customformelement,field,string,"","","",Fejltype,DA
amnj,form3067,3067,amnj-leverandørreklamation,3101,"3099",customformelement,field,string,"","","",Kommentar,DA
amnj,form3067,3067,amnj-leverandørreklamation,3102,"",customform,field,string,"","","",Sendt til behandling hos:,DA
